10 20 3555 1133.6 469.29 464.67 6.1921 5.7037 -5.1125 1112.1 467.2 -13.175 -10.939 -23.556 1119.7 -13.906 23.876 6.5345 317.55 6.8168 -12.729 308.39 12.332 310.2 1.74 0.45189
10 25 3555 1121.9 477.31 463 -2.7058 17.891 -3.365 1104.3 466.13 -18.449 -5.934 -13.652 1125.9 -3.3163 6.0344 7.3793 316.2 5.9258 -10.767 308.99 3.9406 320.48 2.0875 1.0834
10 30 3555 1115.2 478.62 465.4 -3.1875 18.12 -0.13646 1091.5 474.79 -14.789 3.1093 -5.6913 1120.5 -0.98193 0.74613 5.6041 323.16 2.1875 -2.9239 309.34 3.5388 325.85 0.90532 0.9799
10 35 3555 1108.8 473.77 468.24 -3.7411 16.124 3.5905 1089.4 477.04 -2.7873 6.2089 2.9428 1123.2 -2.8928 -2.0242 2.47 325.27 -2.0792 0.70683 314.07 0.40156 326.9 0.044057 1.555
10 40 3555 1106.6 468.1 469.86 -3.1817 12.935 5.6741 1095.5 472.95 3.0439 3.7197 4.4503 1127.6 -2.161 -2.0535 0.87935 324.01 -3.2847 -0.50017 319.89 -1.1901 326.23 -0.18049 1.9563
10 45 3555 1105.4 464.19 473.36 -2.6076 9.3441 4.3368 1099 472 1.7904 2.6041 3.0717 1127 -0.76891 -2.0004 0.90845 322.52 -2.1058 -0.867 324.27 -1.4298 323.48 -0.66131 2.0331
10 50 3555 1101.3 462.58 476.6 -2.6183 6.3249 3.1615 1098.3 473.49 -0.14135 1.7153 1.9775 1125.7 -1.0153 -2.3731 0.61012 322.8 -1.6646 -0.66458 327.51 -1.1315 322.87 -1.3603 2.1364
10 55 3555 1100.9 462.57 478.13 -5.1911 6.4102 3.0234 1097.2 473.63 -3.9518 1.0985 0.33626 1126 0.45101 -3.1602 0.60149 321.9 -0.98602 -1.3396 327.84 -1.9588 322.13 -1.4457 2.2555
10 -5 3555 1121.3 473.74 482.37 8.0048 -7.965 5.7945 1100.9 474.47 2.0754 6.6032 -21.139 1084.1 -8.2033 12.951 -10.146 326.81 -5.2218 2.5874 328.42 4.1775 310.78 -4.0806 -2.1015
10 5 3555 1106.5 466.38 472.25 -0.40055 5.1761 -5.373 1103.1 472.68 -4.6237 -0.77651 -4.8747 1123.7 -4.3283 -1.6596 -4.8048 320.2 0.050049 -1.3726 321.79 1.7253 321.99 -0.12397 1.5762
10 60 3555 1115.4 464.98 467.26 -8.2897 18.479 -2.9852 1098.2 471.89 -16.005 3.5641 -6.5459 1133.3 2.696 -7.0079 6.4743 321.89 7.0023 -0.97823 316.53 -1.3999 319.68 0.40671 2.4588
10 65 3555 1140.4 474.18 458.7 7.6138 -9.4204 5.7043 1093.7 470.23 -16.184 6.2278 -24.615 1115.7 -6.1566 26.994 4.5723 323.28 5.7997 2.7785 307.58 12.959 324.87 2.3846 -0.2836
